seed,strategy,episode,success,steps,mismatches,replans,fault_edges,initial_prediction_error
16,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
16,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
16,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
17,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
17,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
17,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
17,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
17,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
18,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
18,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
18,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
18,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
18,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
19,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
19,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
19,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
19,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
19,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
20,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
20,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
20,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
20,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
20,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
21,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
21,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
21,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
21,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
21,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
22,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
22,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
22,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
22,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
22,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
23,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
23,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
23,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
23,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
23,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
24,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
24,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
24,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
24,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
24,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
25,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
25,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
25,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
25,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
25,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
26,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
26,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
26,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
26,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
26,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
27,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
27,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
27,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
27,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
27,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
28,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
28,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
28,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
28,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
28,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
29,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
29,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
29,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
29,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
29,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
30,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
30,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
30,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
30,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
30,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
31,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
31,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
31,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
31,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
31,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
32,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
32,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
32,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
32,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
32,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
33,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
33,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
33,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
33,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
33,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
34,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
34,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
34,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
34,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
34,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
35,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
35,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
35,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
35,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
35,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
36,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
36,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
36,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
36,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
36,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
37,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
37,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
37,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
37,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
37,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
38,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
38,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
38,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
38,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
38,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
39,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
39,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
39,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
39,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
39,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
40,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
40,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
40,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
40,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
40,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
41,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
41,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
41,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
41,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
41,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
42,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
42,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
42,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
42,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
42,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
43,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
43,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
43,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
43,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
43,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
44,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
44,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
44,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
44,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
44,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
45,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
45,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
45,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
45,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
45,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
46,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
46,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
46,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
46,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
46,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
47,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
47,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
47,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
47,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
47,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
48,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
48,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
48,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
48,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
48,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
49,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
49,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
49,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
49,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
49,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
50,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
50,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
50,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
50,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
50,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
51,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
51,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
51,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
51,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
51,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
52,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
52,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
52,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
52,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
52,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
53,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
53,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
53,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
53,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
53,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
54,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
54,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
54,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
54,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
54,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
55,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
55,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
55,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
55,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
55,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
56,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
56,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
56,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
56,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
56,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
57,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
57,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
57,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
57,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
57,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
58,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
58,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
58,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
58,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
58,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
59,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
59,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
59,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
59,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
59,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
60,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
60,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
60,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
60,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
60,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
61,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
61,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
61,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
61,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
61,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
62,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
62,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
62,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
62,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
62,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
63,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
63,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
63,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
63,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
63,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
64,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
64,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
64,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
64,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
64,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
65,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
65,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
65,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
65,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
65,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
66,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
66,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
66,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
66,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
66,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
67,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
67,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
67,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
67,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
67,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
68,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
68,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
68,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
68,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
68,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
69,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
69,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
69,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
69,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
69,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
70,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
70,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
70,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
70,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
70,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
71,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
71,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
71,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
71,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
71,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
72,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
72,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
72,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
72,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
72,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
73,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
73,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
73,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
73,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
73,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
74,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
74,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
74,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
74,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
74,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
75,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
75,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
75,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
75,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
75,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
76,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
76,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
76,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
76,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
76,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
77,ccra_row_guard,0,1,17,1,17,3,0.005555555555555556
77,ccra_row_guard,1,1,16,0,16,3,0.005555555555555556
77,ccra_row_guard,2,1,16,0,16,3,0.005555555555555556
77,ccra_row_guard,3,1,16,0,16,3,0.005555555555555556
77,ccra_row_guard,4,1,16,0,16,3,0.005555555555555556
78,ccra_row_guard,0,1,17,1,17,1,0.001851851851851852
78,ccra_row_guard,1,1,16,0,16,1,0.001851851851851852
78,ccra_row_guard,2,1,16,0,16,1,0.001851851851851852
78,ccra_row_guard,3,1,16,0,16,1,0.001851851851851852
78,ccra_row_guard,4,1,16,0,16,1,0.001851851851851852
79,ccra_row_guard,0,1,17,1,17,2,0.003703703703703704
79,ccra_row_guard,1,1,16,0,16,2,0.003703703703703704
79,ccra_row_guard,2,1,16,0,16,2,0.003703703703703704
79,ccra_row_guard,3,1,16,0,16,2,0.003703703703703704
79,ccra_row_guard,4,1,16,0,16,2,0.003703703703703704
0,oracle_fault_model,0,1,16,0,16,1,0.0
0,oracle_fault_model,1,1,16,0,16,1,0.0
0,oracle_fault_model,2,1,16,0,16,1,0.0
0,oracle_fault_model,3,1,16,0,16,1,0.0
0,oracle_fault_model,4,1,16,0,16,1,0.0
1,oracle_fault_model,0,1,16,0,16,2,0.0
1,oracle_fault_model,1,1,16,0,16,2,0.0
1,oracle_fault_model,2,1,16,0,16,2,0.0
1,oracle_fault_model,3,1,16,0,16,2,0.0
1,oracle_fault_model,4,1,16,0,16,2,0.0
2,oracle_fault_model,0,1,16,0,16,3,0.0
2,oracle_fault_model,1,1,16,0,16,3,0.0
2,oracle_fault_model,2,1,16,0,16,3,0.0
2,oracle_fault_model,3,1,16,0,16,3,0.0
2,oracle_fault_model,4,1,16,0,16,3,0.0
3,oracle_fault_model,0,1,16,0,16,1,0.0
3,oracle_fault_model,1,1,16,0,16,1,0.0
3,oracle_fault_model,2,1,16,0,16,1,0.0
3,oracle_fault_model,3,1,16,0,16,1,0.0
3,oracle_fault_model,4,1,16,0,16,1,0.0
4,oracle_fault_model,0,1,16,0,16,2,0.0
4,oracle_fault_model,1,1,16,0,16,2,0.0
4,oracle_fault_model,2,1,16,0,16,2,0.0
4,oracle_fault_model,3,1,16,0,16,2,0.0
4,oracle_fault_model,4,1,16,0,16,2,0.0
5,oracle_fault_model,0,1,16,0,16,3,0.0
5,oracle_fault_model,1,1,16,0,16,3,0.0
5,oracle_fault_model,2,1,16,0,16,3,0.0
5,oracle_fault_model,3,1,16,0,16,3,0.0
5,oracle_fault_model,4,1,16,0,16,3,0.0
6,oracle_fault_model,0,1,16,0,16,1,0.0
6,oracle_fault_model,1,1,16,0,16,1,0.0
6,oracle_fault_model,2,1,16,0,16,1,0.0
6,oracle_fault_model,3,1,16,0,16,1,0.0
6,oracle_fault_model,4,1,16,0,16,1,0.0
7,oracle_fault_model,0,1,16,0,16,2,0.0
7,oracle_fault_model,1,1,16,0,16,2,0.0
7,oracle_fault_model,2,1,16,0,16,2,0.0
7,oracle_fault_model,3,1,16,0,16,2,0.0
7,oracle_fault_model,4,1,16,0,16,2,0.0
8,oracle_fault_model,0,1,16,0,16,3,0.0
8,oracle_fault_model,1,1,16,0,16,3,0.0
8,oracle_fault_model,2,1,16,0,16,3,0.0
8,oracle_fault_model,3,1,16,0,16,3,0.0
8,oracle_fault_model,4,1,16,0,16,3,0.0
9,oracle_fault_model,0,1,16,0,16,1,0.0
9,oracle_fault_model,1,1,16,0,16,1,0.0
9,oracle_fault_model,2,1,16,0,16,1,0.0
9,oracle_fault_model,3,1,16,0,16,1,0.0
9,oracle_fault_model,4,1,16,0,16,1,0.0
10,oracle_fault_model,0,1,16,0,16,2,0.0
10,oracle_fault_model,1,1,16,0,16,2,0.0
10,oracle_fault_model,2,1,16,0,16,2,0.0
10,oracle_fault_model,3,1,16,0,16,2,0.0
10,oracle_fault_model,4,1,16,0,16,2,0.0
11,oracle_fault_model,0,1,16,0,16,3,0.0
11,oracle_fault_model,1,1,16,0,16,3,0.0
11,oracle_fault_model,2,1,16,0,16,3,0.0
11,oracle_fault_model,3,1,16,0,16,3,0.0
11,oracle_fault_model,4,1,16,0,16,3,0.0
12,oracle_fault_model,0,1,16,0,16,1,0.0
12,oracle_fault_model,1,1,16,0,16,1,0.0
12,oracle_fault_model,2,1,16,0,16,1,0.0
12,oracle_fault_model,3,1,16,0,16,1,0.0
12,oracle_fault_model,4,1,16,0,16,1,0.0
13,oracle_fault_model,0,1,16,0,16,2,0.0
13,oracle_fault_model,1,1,16,0,16,2,0.0
13,oracle_fault_model,2,1,16,0,16,2,0.0
13,oracle_fault_model,3,1,16,0,16,2,0.0
13,oracle_fault_model,4,1,16,0,16,2,0.0
14,oracle_fault_model,0,1,16,0,16,3,0.0
14,oracle_fault_model,1,1,16,0,16,3,0.0
14,oracle_fault_model,2,1,16,0,16,3,0.0
14,oracle_fault_model,3,1,16,0,16,3,0.0
14,oracle_fault_model,4,1,16,0,16,3,0.0
15,oracle_fault_model,0,1,16,0,16,1,0.0
15,oracle_fault_model,1,1,16,0,16,1,0.0
15,oracle_fault_model,2,1,16,0,16,1,0.0
15,oracle_fault_model,3,1,16,0,16,1,0.0
15,oracle_fault_model,4,1,16,0,16,1,0.0
16,oracle_fault_model,0,1,16,0,16,2,0.0
16,oracle_fault_model,1,1,16,0,16,2,0.0
16,oracle_fault_model,2,1,16,0,16,2,0.0
16,oracle_fault_model,3,1,16,0,16,2,0.0
16,oracle_fault_model,4,1,16,0,16,2,0.0
17,oracle_fault_model,0,1,16,0,16,3,0.0
17,oracle_fault_model,1,1,16,0,16,3,0.0
17,oracle_fault_model,2,1,16,0,16,3,0.0
17,oracle_fault_model,3,1,16,0,16,3,0.0
17,oracle_fault_model,4,1,16,0,16,3,0.0
18,oracle_fault_model,0,1,16,0,16,1,0.0
18,oracle_fault_model,1,1,16,0,16,1,0.0
18,oracle_fault_model,2,1,16,0,16,1,0.0
18,oracle_fault_model,3,1,16,0,16,1,0.0
18,oracle_fault_model,4,1,16,0,16,1,0.0
19,oracle_fault_model,0,1,16,0,16,2,0.0
19,oracle_fault_model,1,1,16,0,16,2,0.0
19,oracle_fault_model,2,1,16,0,16,2,0.0
19,oracle_fault_model,3,1,16,0,16,2,0.0
19,oracle_fault_model,4,1,16,0,16,2,0.0
20,oracle_fault_model,0,1,16,0,16,3,0.0
20,oracle_fault_model,1,1,16,0,16,3,0.0
20,oracle_fault_model,2,1,16,0,16,3,0.0
20,oracle_fault_model,3,1,16,0,16,3,0.0
20,oracle_fault_model,4,1,16,0,16,3,0.0
21,oracle_fault_model,0,1,16,0,16,1,0.0
21,oracle_fault_model,1,1,16,0,16,1,0.0
21,oracle_fault_model,2,1,16,0,16,1,0.0
21,oracle_fault_model,3,1,16,0,16,1,0.0
21,oracle_fault_model,4,1,16,0,16,1,0.0
22,oracle_fault_model,0,1,16,0,16,2,0.0
22,oracle_fault_model,1,1,16,0,16,2,0.0
22,oracle_fault_model,2,1,16,0,16,2,0.0
22,oracle_fault_model,3,1,16,0,16,2,0.0
22,oracle_fault_model,4,1,16,0,16,2,0.0
23,oracle_fault_model,0,1,16,0,16,3,0.0
23,oracle_fault_model,1,1,16,0,16,3,0.0
23,oracle_fault_model,2,1,16,0,16,3,0.0
23,oracle_fault_model,3,1,16,0,16,3,0.0
23,oracle_fault_model,4,1,16,0,16,3,0.0
24,oracle_fault_model,0,1,16,0,16,1,0.0
24,oracle_fault_model,1,1,16,0,16,1,0.0
24,oracle_fault_model,2,1,16,0,16,1,0.0
24,oracle_fault_model,3,1,16,0,16,1,0.0
24,oracle_fault_model,4,1,16,0,16,1,0.0
25,oracle_fault_model,0,1,16,0,16,2,0.0
25,oracle_fault_model,1,1,16,0,16,2,0.0
25,oracle_fault_model,2,1,16,0,16,2,0.0
25,oracle_fault_model,3,1,16,0,16,2,0.0
25,oracle_fault_model,4,1,16,0,16,2,0.0
26,oracle_fault_model,0,1,16,0,16,3,0.0
26,oracle_fault_model,1,1,16,0,16,3,0.0
26,oracle_fault_model,2,1,16,0,16,3,0.0
26,oracle_fault_model,3,1,16,0,16,3,0.0
26,oracle_fault_model,4,1,16,0,16,3,0.0
27,oracle_fault_model,0,1,16,0,16,1,0.0
27,oracle_fault_model,1,1,16,0,16,1,0.0
27,oracle_fault_model,2,1,16,0,16,1,0.0
27,oracle_fault_model,3,1,16,0,16,1,0.0
27,oracle_fault_model,4,1,16,0,16,1,0.0
